2wtv	ZZL	A	Ki=1.8nM
2wtv	ZZL	B	Ki=1.8nM
2wtv	ZZL	C	Ki=1.8nM
2wtv	ZZL	D	Ki=1.8nM
6hjk	G7W	A	ic50=25nM
2j4z	626	A	ic50=65nM
2j4z	626	B	ic50=65nM
3lau	OFI	A	ic50=0.044uM
3daj	FXG	A	ic50=2.9uM
4jbo	WPH	A	ic50=24nM
5orw	A6E	A	Kd=796uM
5os0	A6Z	A	Kd=2792uM
3k5u	PFQ	A	ic50=309nM
4x7q	3YR	A	ic50=14nM
4x7q	3YR	B	ic50=14nM
7a22	QWW	A	ic50=1.98uM
7a1b	QXW	A	ic50=2.36uM
7a1z	QWN	A	ic50=3.38uM
2pvn	P63	A	Ki=0.00035uM
2pvh	P19	A	Ki=0.26uM
2qc6	G12	A	ic50=0.1uM
4anm	WUL	A	ic50=28nM
2pvm	P29	A	Ki=0.36uM
3pwd	CZ0	A	Ki=0.22uM
4dgm	AGI	A	ic50=1.2uM
1zog	K37	A	Ki=0.07uM
2pvj	P44	A	Ki=0.005uM
4dgn	LU2	A	ic50=0.35uM
6qs5	JGB	A	ic50=0.57uM
1zoe	K25	A	Ki=0.04uM
2pvl	P55	A	Ki=0.024uM
3be9	P04	A	Ki=24nM
1om1	IQA	A	Ki=0.17uM
1zoh	K44	A	Ki=0.1uM
2pvk	P45	A	Ki=0.008uM
6hmr	GE5	A	ic50=2.36nM
6hmr	GE5	B	ic50=2.36nM
4kba	1QM	C	ic50=6nM
4kba	1QM	A	ic50=6nM
4kba	1QM	B	ic50=6nM
4kba	1QM	D	ic50=6nM
6hmp	GEW	B	ic50=218nM
6hmp	GEW	A	ic50=218nM
5ih5	AUE	A	ic50=0.5uM
5mqv	D5Q	C	ic50=8nM
5mqv	D5Q	B	ic50=8nM
5mqv	D5Q	F	ic50=8nM
5mqv	D5Q	A	ic50=8nM
5mqv	D5Q	E	ic50=8nM
5mqv	D5Q	D	ic50=8nM
5w4w	9WG	C	ic50=8nM
5w4w	9WG	A	ic50=8nM
5w4w	9WG	D	ic50=8nM
5w4w	9WG	B	ic50=8nM
4tw9	386	A	ic50=0.02uM
4tw9	386	B	ic50=0.02uM
5ih6	AUG	A	ic50=2.5uM
4kb8	1QN	A	ic50=12.9nM
4kb8	1QN	C	ic50=12.9nM
6f26	C9Z	A	ic50=0.024uM
6f26	C9Z	B	ic50=0.024uM
4hnf	16W	A	ic50=711nM
4hnf	16W	B	ic50=711nM
4y8d	49J	B	Kd=0.0089uM
4y8d	49J	A	Kd=0.0089uM
4xv1	904	A	ic50=0.0042uM
4xv2	P06	B	ic50=0.00539uM
4xv2	P06	A	ic50=0.00539uM
4xv9	1OO	A	ic50=0.19uM
6p3d	0LI	A	ic50=14nM
6n0q	K7S	A	ic50=0.04uM
6n0q	K7S	B	ic50=0.04uM
4a4x	JUP	A	ic50=0.059uM
5m51	NU6	A	ic50=19uM
2xkd	T3M	A	ic50=2.3uM
2xno	ED8	A	ic50=1.18uM
5m57	4SP	A	ic50=12uM
2xk4	OL2	A	ic50=16.9uM
2xkc	4VQ	A	ic50=2.6uM
2xnp	WCX	A	ic50=0.36uM
5m55	7GG	A	ic50=0.24uM
6sk9	F9N	A	ic50=1.42uM
2xnm	WGZ	A	ic50=0.16uM
2xkf	BX1	A	ic50=0.87uM
2jav	5Z5	A	ic50~8uM
5m53	7GJ	A	ic50=0.62uM
2xk8	5R1	A	ic50=2.4uM
2xke	WI2	A	ic50=4.2uM
2xk7	30E	A	ic50=1.5uM
2hy0	306	A	ic50=0.65nM
4qmn	DB8	A	ic50=0.003uM
4qmp	DKI	A	ic50=0.014uM
4qmx	H8H	A	ic50=11uM
4qmt	H1N	A	ic50=0.01uM
4qmm	35R	A	ic50=0.46uM
4qmu	SKE	A	ic50=1.3uM
4qmz	B49	A	ic50=0.21uM
4qna	X11	A	ic50=0.023uM
4qmo	34L	A	ic50=0.019uM
4qmw	KS1	A	ic50=0.086uM
4qo9	627	A	ic50=0.16uM
4qo9	627	B	ic50=0.16uM
4qmq	34U	A	ic50=0.26uM
4qmy	STU	A	ic50=0.004uM
4qms	1N1	A	ic50=7.4uM
4qmv	34W	A	ic50=0.023uM
4nw6	2NS	A	ic50=0.004uM
3ubd	SL0	A	Kd=2.9uM
4gue	QCT	A	Kd=5.8uM
4nus	2NK	A	ic50=0.005uM
4nw5	2NR	A	ic50=0.02uM
5d9l	583	A	ic50=0.024uM
6n3o	KA7	A	ic50=2.4nM
4g31	0WH	A	ic50=0.4nM
4x7j	3Z1	A	ic50=41nM
4x7k	3Z3	A	ic50=4nM
4x7l	3Z4	A	ic50=9nM
4x7n	3Z5	A	ic50=6nM
6fn9	DW8	A	ic50=284uM
6fn9	DW8	B	ic50=284uM
2xk9	XK9	A	ic50=0.03nM
2ycq	UPX	A	ic50=0.14nM
2w7x	D1A	A	ic50=24nM
2ycf	YCF	A	ic50=0.03nM
4bdi	HAU	A	ic50=227.7uM
2ycr	HCW	A	ic50=69.6nM
2wtj	WTJ	A	ic50=0.7uM
4bdb	ODO	A	ic50=85.6uM
2yit	YIT	A	ic50=0.29nM
2w0j	ZAT	A	ic50=240nM
2ycs	NXP	A	ic50=1.36nM
2wti	WTI	A	ic50=0.092uM
2yir	YIR	A	ic50=0.17nM
2xbj	XBJ	A	ic50=0.003uM
2xm9	LWH	A	ic50=0.009uM
2yiq	YIQ	A	ic50=12.67nM
6es0	BW8	A	ic50=2.26uM
6es0	BW8	B	ic50=2.26uM
5drb	5FJ	A	Kd=3.71nM
5tf9	7AV	B	Kd=4.4uM
5tf9	7AV	A	Kd=4.4uM
4btk	DTQ	A	Kd=0.24uM
4btj	ATP	B	Kd=25uM
5ih9	6BF	A	Kd=0.002uM
6gvx	TAK	B	Ki=24nM
6gvx	TAK	A	Ki=24nM
5ih8	6BJ	A	ic50=0.18uM
5twl	H91	A	ic50=10.5nM
5iha	6BE	A	ic50=0.41uM
4bkz	1WS	A	ic50=0.027uM
4bky	82B	A	ic50=0.012uM
5k00	6PV	A	ic50=7nM
5ihc	6BB	A	ic50=0.013uM
6n0p	K81	B	Kd=1.3nM
6n0p	K81	A	Kd=1.3nM
5jsm	6NB	B	ic50=260nM
5jsm	6NB	C	ic50=260nM
4cqe	CQE	A	Kd<3nM
4cqe	CQE	B	Kd<3nM
3mvh	WFE	A	ic50=0.5nM
6ccy	EX4	A	ic50=0.003uM
4ekl	0RF	A	ic50=5nM
3cqw	CQW	A	ic50=42nM
4gv1	0XZ	A	ic50=3nM
3mv5	XFE	A	ic50=180nM
3qkm	SM9	A	ic50=0.038uM
3cqu	CQU	A	ic50=151nM
5dh3	5BS	B	ic50=38.1nM
5dh3	5BS	A	ic50=38.1nM
4ual	3FV	A	Ki=4nM
3tku	M77	A	ic50=1.92uM
3tku	M77	B	ic50=1.92uM
3v8s	0HD	A	ic50=0.65uM
3v8s	0HD	B	ic50=0.65uM
3v8s	0HD	C	ic50=0.65uM
3v8s	0HD	D	ic50=0.65uM
3re4	TO1	A	Kd~40nM
3re4	TO1	B	Kd~40nM
6f1w	CG5	A	ic50=0.011uM
6f1w	CG5	B	ic50=0.011uM
5okt	9XK	D	ic50=317nM
5okt	9XK	A	ic50=317nM
5okt	9XK	B	ic50=317nM
5okt	9XK	C	ic50=317nM
3wf9	FS7	A	ic50=567nM
3wf8	F76	A	ic50=232nM
3we4	5FI	A	ic50=15nM
3wf5	FZ8	A	ic50=81nM
3wf7	FS9	A	ic50=206nM
3wf6	FZ9	A	ic50=33nM
7jnt	VFA	G	ic50=6.3nM
7jnt	VFA	E	ic50=6.3nM
7jnt	VFA	H	ic50=6.3nM
7jnt	VFA	F	ic50=6.3nM
7jnt	VFA	D	ic50=6.3nM
7jnt	VFA	A	ic50=6.3nM
7jnt	VFA	B	ic50=6.3nM
7jnt	VFA	C	ic50=6.3nM
3tdh	AMP	C	Kd=55uM
3t4n	ADP	C	Kd=72uM
6gzd	LCI	A	Kd=9.8nM
5eyk	5U5	B	ic50=3nM
5eyk	5U5	A	ic50=3nM
5dey	59T	A	Ki=3.7nM
5dey	59T	B	Ki=3.7nM
4o0r	7KC	A	Ki=0.036uM
3fy0	DW1	A	ic50=1090nM
6b16	C7Y	B	Ki=32nM
6b16	C7Y	A	Ki=32nM
5dfp	59U	A	Ki=22nM
3fxz	FLL	A	ic50=130nM
5ime	6BZ	A	Ki=4.6nM
5ime	6BZ	B	Ki=4.6nM
4zy6	4T6	B	Ki=5nM
4zy6	4T6	A	Ki=5nM
4eqc	XR1	A	ic50=8nM
4zjj	4OR	C	Kd=9.9nM
4zjj	4OR	B	Kd=9.9nM
4zjj	4OR	A	Kd=9.9nM
4zjj	4OR	D	Kd=9.9nM
5kbr	IPW	A	ic50=260nM
5kbr	IPW	B	ic50=260nM
4zlo	4PV	A	ic50=12uM
4zji	4OQ	B	Kd=340nM
4zji	4OQ	D	Kd=340nM
4zji	4OQ	A	Kd=340nM
4zji	4OQ	C	Kd=340nM
4zy5	4T5	B	Ki=26nM
4zy5	4T5	A	Ki=26nM
4nfn	2KC	A	ic50=120nM
5ax9	4KT	A	ic50=8nM
5ax9	4KT	C	ic50=8nM
5ax9	4KT	B	ic50=8nM
4ijp	1EH	A	ic50=0.016uM
4ijp	1EH	B	ic50=0.016uM
4u44	3D9	A	ic50=0.008uM
4obq	2QT	A	ic50=0.065uM
4u43	3D8	A	Kd=48uM
4obp	2QU	A	ic50=0.017uM
4rvt	3XM	A	ic50=1.9uM
4obo	2QV	A	ic50=0.077uM
4c2v	YJA	A	Ki=1nM
4c2v	YJA	B	Ki=1nM
2vgp	AD6	A	ic50=577nM
2vgp	AD6	B	ic50=577nM
2vgo	AD5	A	ic50=500nM
2vgo	AD5	B	ic50=500nM
6g34	5ID	A	Kd=5.7nM
6g36	EKH	A	Kd=16.3nM
6g37	FTU	A	Kd=42.7nM
7avq	S1Z	A	ic50=0.064uM
4qtc	38Z	A	Kd=0.297uM
6g35	EKK	A	Kd=17.5nM
6g38	TBN	A	Kd=239.2nM
5y80	IRE	A	Kd=1.62nM
6bfn	DL1	A	ic50=9.3nM
6bfn	DL1	B	ic50=9.3nM
3m2w	L8I	A	ic50<0.003uM
5a6n	U7E	A	ic50=52uM
4ejn	0R4	A	ic50=0.005uM
4wnp	3RJ	A	ic50=8nM
4wnp	3RJ	B	ic50=8nM
4wnp	3RJ	C	ic50=8nM
4wnp	3RJ	D	ic50=8nM
4wno	3RF	A	ic50=160nM
5ci7	51W	A	ic50=120nM
4g17	0VN	A	ic50=0.029uM
4g16	0VM	A	ic50=0.14uM
4j0m	BLD	A	Kd=3.6nM
4j0m	BLD	B	Kd=3.6nM
4yzc	STU	A	ic50=3nM
4yzc	STU	B	ic50=3nM
4yz9	4K7	A	Ki=200nM
4yz9	4K7	B	Ki=200nM
4yz9	4K7	C	Ki=200nM
6hx1	GXK	A	ic50=1.6uM
1zq5	E04	A	Ki=6.9nM
4xve	WDS	A	ic50=2.9uM
4fam	0SZ	A	ic50=0.013uM
4fam	0SZ	B	ic50=0.013uM
4yvv	GBM	A	ic50=3.72uM
4yvv	GBM	B	ic50=3.72uM
4wdu	WDU	A	ic50=2.6uM
4dbs	0HV	A	ic50=0.08uM
4dbs	0HV	B	ic50=0.08uM
4dbw	511	B	ic50=0.1uM
4dbw	511	A	ic50=0.1uM
4wdt	WDT	A	ic50=0.29uM
4fal	0T0	A	ic50=0.05uM
4zfc	GCZ	A	ic50=19.62uM
4zfc	GCZ	B	ic50=19.62uM
4h7c	10H	A	ic50=0.088uM
4fa3	0SL	A	ic50=0.032uM
2f38	15M	A	ic50=6uM
4yvx	GMR	B	ic50=0.85uM
4yvx	GMR	A	ic50=0.85uM
7c7h	FJU	A	ic50=34nM
7c7h	FJU	B	ic50=34nM
4hmn	16J	A	ic50=0.11uM
1s2c	FLF	A	Ki~0.14uM
6f2u	CJ2	A	ic50=0.44uM
6f2u	CJ2	B	ic50=0.44uM
6f78	CVN	A	ic50=0.26uM
6f78	CVN	B	ic50=0.26uM
7c7g	FJR	A	ic50=27nM
7c7g	FJR	B	ic50=27nM
3hb5	E2B	X	Ki=0.9nM
6mne	J3Z	B	Kd=1.6uM
6mne	J3Z	A	Kd=1.6uM
1i5r	HYC	A	Ki=3nM
4cqm	NAP	L	Kd=26.8uM
4cqm	NAP	I	Kd=26.8uM
4cqm	NAP	N	Kd=26.8uM
4cqm	NAP	B	Kd=26.8uM
4cqm	NAP	C	Kd=26.8uM
4cqm	NAP	K	Kd=26.8uM
4cqm	NAP	P	Kd=26.8uM
4cqm	NAP	J	Kd=26.8uM
4cqm	NAP	G	Kd=26.8uM
4cqm	NAP	A	Kd=26.8uM
4cqm	NAP	F	Kd=26.8uM
4cqm	NAP	E	Kd=26.8uM
4cqm	NAP	O	Kd=26.8uM
4cqm	NAP	D	Kd=26.8uM
4cqm	NAP	M	Kd=26.8uM
4cqm	NAP	H	Kd=26.8uM
3qwi	CUE	A	ic50=2.8uM
3qwi	CUE	B	ic50=2.8uM
3qwi	CUE	D	ic50=2.8uM
2gl0	ADN	A	Kd=15uM
2gl0	ADN	B	Kd=15uM
2gl0	ADN	C	Kd=15uM
2gl0	ADN	D	Kd=15uM
2gl0	ADN	E	Kd=15uM
2gl0	ADN	F	Kd=15uM
6c9v	ERS	B	Ki=120.2nM
6c9v	ERS	A	Ki=120.2nM
4pvv	HO4	A	ic50=0.33uM
2i6a	5I5	A	ic50=0.9nM
2i6a	5I5	B	ic50=0.9nM
2i6a	5I5	C	ic50=0.9nM
2i6a	5I5	D	ic50=0.9nM
2i6b	89I	A	ic50=68nM
2i6b	89I	B	ic50=68nM
4o1l	HO4	A	ic50=0.2uM
4o1l	HO4	B	ic50=0.2uM
3loo	B4P	C	Ki=860nM
3loo	B4P	A	Ki=860nM
3loo	B4P	B	Ki=860nM
3otx	AP5	A	ic50=29.4uM
3otx	AP5	B	ic50=29.4uM
5ggn	LEC	B	Kd=0.22mM
5ggn	LEC	A	Kd=0.22mM
5ggj	PNA	A	Kd=17.78mM
5ggj	PNA	B	Kd=17.78mM
5ggk	MBE	B	Kd=0.29mM
5ggk	MBE	A	Kd=0.29mM
5ggl	6ZC	A	Kd=16.52mM
5ggl	6ZC	B	Kd=16.52mM
6llz	UPG	B	Kd=47.88uM
6llz	UPG	A	Kd=47.88uM
4dec	3PG	A	Kd=4uM
2bo4	FLC	A	Ki=24.6uM
2bo4	FLC	B	Ki=24.6uM
2bo4	FLC	C	Ki=24.6uM
2bo4	FLC	D	Ki=24.6uM
2bo4	FLC	E	Ki=24.6uM
2bo4	FLC	F	Ki=24.6uM
5oa6	9PT	A	Kd=3.1uM
5oa2	9PW	C	Kd=9.8uM
5o9q	9PH	A	Kd=6.2uM
5o9y	9PN	A	Kd=4.6uM
5o9o	9PB	A	Kd=13uM
5o9r	9PK	A	Kd=4.09uM
5o9p	9P8	A	Kd=8.06uM
4ooe	FOM	D	Ki=14nM
4ooe	FOM	A	Ki=14nM
4ooe	FOM	C	Ki=14nM
4ooe	FOM	B	Ki=14nM
2jcv	FOM	A	ic50=80nM
3zhz	FM7	A	Kd=0.09uM
2jcx	FOM	A	ic50=80nM
4aic	FOM	A	ic50=80nM
2y1f	34F	A	ic50=15uM
3zi0	FM8	A	Kd=0.04uM
4a03	F98	A	ic50=160nM
4a03	F98	B	ic50=160nM
2y1g	FM5	A	ic50=0.7uM
4oof	FOM	A	Ki=60nM
4oof	FOM	B	Ki=60nM
3wqq	IB3	B	ic50=0.01uM
3wqq	IB3	A	ic50=0.01uM
3wqr	LSX	B	ic50=0.02uM
3wqr	LSX	A	ic50=0.02uM
3wqs	KBK	B	ic50=0.05uM
1q0h	FOM	A	Ki~21nM
3anl	SYC	A	ic50=4.6uM
3anl	SYC	B	ic50=4.6uM
2egh	FOM	A	Ki=38nM
2egh	FOM	B	Ki=38nM
1t1s	CBQ	A	ic50=7uM
1t1s	CBQ	B	ic50=7uM
3anm	SYD	A	ic50=0.84uM
3anm	SYD	B	ic50=0.84uM
1t1r	IMB	A	ic50=4uM
1t1r	IMB	B	ic50=4uM
3r0i	C0K	A	ic50=0.12uM
3r0i	C0K	B	ic50=0.12uM
3ann	SYE	A	ic50=15.9uM
3ann	SYE	B	ic50=15.9uM
3a06	FOM	A	ic50~100nM
3a06	FOM	B	ic50~100nM
4kp7	1UQ	B	ic50=9.4nM
4kp7	1UQ	A	ic50=9.4nM
4y6p	R77	B	ic50=0.069uM
4y6p	R77	A	ic50=0.069uM
5jmp	LC7	A	ic50=0.067uM
5jmp	LC7	B	ic50=0.067uM
5jmw	L50	A	ic50=0.175uM
5jmw	L50	B	ic50=0.175uM
5jbi	6J8	A	ic50=0.12uM
5jbi	6J8	B	ic50=0.12uM
4y6r	RF7	A	ic50=3.3uM
4y6r	RF7	B	ic50=3.3uM
4gae	FOQ	B	Ki=0.013uM
4gae	FOQ	A	Ki=0.013uM
4gae	FOB	B	Ki=0.013uM
4gae	FOB	A	Ki=0.013uM
4y67	RC5	B	ic50=0.117uM
4y67	RC5	A	ic50=0.117uM
5jo0	L56	A	ic50=0.05uM
5jo0	L56	B	ic50=0.05uM
5jaz	LC5	A	ic50=0.28uM
5jaz	LC5	B	ic50=0.28uM
4y6s	48S	B	ic50=9.3uM
4y6s	48S	A	ic50=9.3uM
5jc1	6JB	A	ic50=0.15uM
5jc1	6JB	B	ic50=0.15uM
5jnl	L54	B	ic50=0.27uM
5jnl	L54	A	ic50=0.27uM
1odj	GMP	A	Kd=80uM
1odj	GMP	B	Kd=80uM
1odj	GMP	C	Kd=80uM
1odj	GMP	D	Kd=80uM
1odj	GMP	E	Kd=80uM
1odj	GMP	F	Kd=80uM
1odi	ADN	A	Kd=62uM
1odi	ADN	B	Kd=62uM
1odi	ADN	C	Kd=62uM
1odi	ADN	D	Kd=62uM
1odi	ADN	E	Kd=62uM
1odi	ADN	F	Kd=62uM
6dyz	OS2	A	Kd=0.63nM
1k27	MTM	A	Ki=1nM
6dz0	OS3	A	Kd=0.94nM
6dz3	OS6	C	Kd=1.3nM
6dz3	OS6	A	Kd=1.3nM
6dz3	OS6	B	Kd=1.3nM
6dz2	OS5	B	Kd=1.4nM
6dz2	OS5	A	Kd=1.4nM
6dz2	OS5	C	Kd=1.4nM
1ynd	SFA	A	ic50=3.6nM
1ynd	SFA	B	ic50=3.6nM
5t9w	78E	A	Kd=2600nM
6x4o	UO7	A	Kd=10nM
1w8l	1P3	A	Ki=320mM
5t9u	7HG	C	Kd=25nM
5t9u	7HG	D	Kd=25nM
5t9u	7HG	A	Kd=25nM
5t9u	7HG	B	Kd=25nM
5ta2	78X	A	Kd=11nM
5t9z	78R	A	Kd=64nM
5ta4	838	A	Kd=24nM
6x4p	UOG	A	Kd=14nM
6x4q	UOJ	A	Kd=9nM
1nmk	SFM	A	ic50=5.7nM
1nmk	SFM	B	ic50=5.7nM
6x4n	UOD	A	Kd=4nM
6x3y	UMM	A	Kd=10000nM
6x4m	UMM	A	Kd=11000nM
1w8m	E1P	A	Ki=25mM
6x3r	ZXX	A	Kd=30000nM
6tx4	HRZ	A	Kd=1.3nM
4jfk	JFK	A	Kd=0.36uM
4jfj	1KU	A	Ki=2.1uM
4dro	0MD	A	ic50=3.9uM
6tx7	V1L	A	Kd=2.7nM
6saf	L2Q	A	Ki=0.23uM
4drp	0MD	A	ic50=3.9uM
4tx0	384	A	Ki=132nM
6tx5	4MZ	A	Kd=2.9nM
4drq	0OS	A	ic50=22.6uM
4tw6	37L	A	Ki=61000nM
4jfi	1KT	A	Ki=18.1uM
4jfl	1KY	A	Kd=10.5uM
5dit	5B8	A	Ki=0.7uM
5bxj	NPO	A	Kd=0.000227M
5diu	5BG	A	Ki=0.043uM
4jfm	1KZ	A	Kd=3.3uM
4drm	0MC	A	ic50=5.8uM
4drk	I63	A	ic50=8.36uM
4drk	I63	B	ic50=8.36uM
5div	5BH	A	Ki=0.14uM
4drn	0MC	A	ic50=5.8uM
4tw7	37K	A	Ki=26nM
1fkb	RAP	A	Kd=0.2nM
1d7j	BUQ	A	Kd=500uM
1d7j	BUQ	B	Kd=500uM
1bkf	FK5	A	Ki=2.1nM
1qpf	858	A	ic50=27nM
1qpf	858	D	ic50=27nM
1fkf	FK5	A	Kd=0.4nM
1fki	SB1	A	Ki=100nM
1fki	SB1	B	Ki=100nM
1fkh	SBX	A	Ki=7nM
1a7x	FKA	B	Kd=0.2nM
1d7i	DSS	A	Kd=250uM
1d7i	DSS	B	Kd=250uM
1fkg	SB3	A	Ki=10nM
1bl4	AP1	A	ic50=1.8nM
1bl4	AP1	B	ic50=1.8nM
1j4r	001	A	Ki=0.019uM
1j4r	001	B	Ki=0.019uM
1j4r	001	D	Ki=0.019uM
3ihz	FK5	A	ic50=160nM
2xpb	4GE	A	ic50=2uM
3kag	4D7	A	ic50=6.6uM
3kai	4FI	A	ic50=3.9uM
2xpa	4G5	A	ic50=4.1uM
3odk	ODK	A	ic50=720uM
3kad	4C0	A	ic50=7.5uM
2xp4	G14	A	ic50=180uM
3kab	4BL	A	ic50=630uM
3oob	KDH	A	Kd=21.6uM
2xp5	4FF	A	ic50=360uM
2xp7	4F8	A	Kd=1.7uM
3kah	4DH	A	ic50=0.26uM
2xp6	4G2	A	ic50=20uM
2xp8	4FY	A	ic50=15uM
3kaf	4D9	A	ic50=0.83uM
3ntp	RZD	A	ic50=12uM
3kce	12P	A	ic50=16uM
6rcy	K0T	A	Kd=1.6uM
4qt2	RAP	A	ic50=0.48uM
4qt3	RAP	A	ic50=0.48uM
6r8l	JUZ	A	Kd=0.006uM
6r9x	JW2	A	Kd=1.1mM
6r8w	JVH	A	Kd=1.2uM
6r8o	JV2	A	Kd=0.67uM
6r9u	JVQ	A	Kd=7.5mM
6r9s	JVN	A	Kd=7.1mM
6oqa	60Z	F	Kd=41.2nM
6oqa	60Z	E	Kd=41.2nM
6oqa	60Z	A	Kd=41.2nM
6oqa	60Z	B	Kd=41.2nM
4tyo	39X	A	Ki=0.08uM
4tyo	39X	B	Ki=0.08uM
3i6c	GIA	A	Ki=12uM
3i6c	GIA	B	Ki=12uM
3kac	4BX	A	ic50=740uM
3kac	4BX	B	ic50=740uM
3jyj	JZI	A	Ki=1.8uM
3jyj	JZI	B	Ki=1.8uM
3rhj	NAP	A	Kd=0.0073uM
3rhj	NAP	B	Kd=0.0073uM
3rhj	NAP	C	Kd=0.0073uM
3rhj	NAP	D	Kd=0.0073uM
3rhr	NDP	A	Kd=5.7uM
3rhr	NDP	B	Kd=5.7uM
3rhr	NDP	C	Kd=5.7uM
3rhr	NDP	D	Kd=5.7uM
3rho	NAP	A	Kd=0.26uM
3rho	NAP	B	Kd=0.26uM
3rho	NAP	C	Kd=0.26uM
3rho	NAP	D	Kd=0.26uM
3rhq	NAP	A	Kd=9.2uM
3rhq	NAP	B	Kd=9.2uM
3rhq	NAP	C	Kd=9.2uM
3rhq	NAP	D	Kd=9.2uM
3hy8	FMN	A	Kd=672nM
3wyj	H78	A	ic50=0.36uM
1x09	IPE	A	Kd=520uM
5cqj	53Q	A	ic50=15.4uM
1x07	IPE	A	Kd=520uM
1x08	IPE	A	Kd=520uM
4onc	40B	A	Kd=410nM
4onc	40B	B	Kd=410nM
5in4	6CK	A	Kd=11uM
5in4	6CK	B	Kd=11uM
5in4	6CK	D	Kd=11uM
5in4	6CK	C	Kd=11uM
5in5	GFB	C	Kd=35uM
5in5	GFB	A	Kd=35uM
5in5	GFB	B	Kd=35uM
5in5	GFB	D	Kd=35uM
1pbk	RAP	A	Ki=0.9nM
5d75	FK5	A	Ki=200nM
2fwp	ICR	A	Kd=0.78uM
2fw6	CIT	B	Kd=1.2mM
7byw	FUC	A	Kd=8.9mM
7byw	FUC	B	Kd=8.9mM
2ixh	TRH	A	Ka=11600M^-1
2ixh	TRH	B	Ka=11600M^-1
2ixi	TYD	A	Ka=1320M^-1
2ixi	TYD	B	Ka=1320M^-1
1u1w	3HA	A	Kd=1.4uM
1u1w	3HA	B	Kd=1.4uM
4msg	2C6	B	ic50=0.1nM
4msg	2C6	A	ic50=0.1nM
6qxu	JKN	A	ic50=7nM
4w6e	3J5	A	ic50<0.003uM
4msk	2C8	D	ic50=0.063uM
4msk	2C8	B	ic50=0.063uM
4msk	2C8	A	ic50=0.063uM
4msk	2C8	C	ic50=0.063uM
4n4v	2GY	A	ic50=0.002uM
4n4v	2GY	B	ic50=0.002uM
5ece	5N2	A	ic50=9nM
5ece	5N2	C	ic50=9nM
5ece	5N2	B	ic50=9nM
3uh4	XAV	A	ic50=0.011uM
3uh4	XAV	B	ic50=0.011uM
4i9i	1DY	A	ic50=0.008uM
4i9i	1DY	D	ic50=0.008uM
4i9i	1DY	C	ic50=0.008uM
4i9i	1DY	B	ic50=0.008uM
3uh2	P34	A	ic50=1uM
3uh2	P34	B	ic50=1uM
4mt9	2D6	A	ic50=0.1nM
4mt9	2D6	B	ic50=0.1nM
4n4t	2GV	B	ic50=0.049uM
4n4t	2GV	A	ic50=0.049uM
4n3r	2GU	B	ic50=0.15uM
4n3r	2GU	A	ic50=0.15uM
4krs	1SX	A	ic50=0.299uM
4krs	1SX	B	ic50=0.299uM
4buy	F37	B	ic50=5nM
4buy	F37	A	ic50=5nM
4buv	16I	C	ic50=21nM
4buv	16I	A	ic50=21nM
4bj9	UHB	A	ic50=45nM
4bj9	UHB	B	ic50=45nM
4bu3	F40	A	ic50=59nM
4bu3	F40	B	ic50=59nM
4ufu	2ZI	B	ic50=10nM
4ufu	2ZI	A	ic50=10nM
4uvx	H2W	A	ic50=11nM
4uvx	H2W	B	ic50=11nM
4ufy	M3W	B	ic50=7nM
4ufy	M3W	A	ic50=7nM
4bjc	RPB	A	ic50=14nM
5aeh	8IR	B	ic50=0.037uM
5aeh	8IR	A	ic50=0.037uM
4uvv	W8L	A	ic50=32nM
4uvv	W8L	B	ic50=32nM
4uhg	SZ5	A	ic50=540nM
4uhg	SZ5	B	ic50=540nM
4uvy	SGW	A	ic50=5.5nM
4uvy	SGW	B	ic50=5.5nM
5nut	9A8	A	ic50=12nM
5nut	9A8	B	ic50=12nM
4bu8	27F	C	ic50=28nM
4bu8	27F	A	ic50=28nM
4uvw	NYJ	A	ic50=19nM
4uvw	NYJ	B	ic50=19nM
5nob	92T	B	ic50=0.0063uM
5nob	92T	A	ic50=0.0063uM
4bux	F35	C	ic50=34nM
4bux	F35	A	ic50=34nM
4bjb	P34	A	ic50=219nM
5al5	JL9	A	ic50=71nM
5al5	JL9	B	ic50=71nM
4buw	F33	B	ic50=15nM
4buw	F33	A	ic50=15nM
4bue	JQF	A	ic50=71nM
4bue	JQF	B	ic50=71nM
5al4	WLH	B	ic50=300nM
5al4	WLH	A	ic50=300nM
4w5i	3GX	B	ic50=97nM
4w5i	3GX	A	ic50=97nM
4bud	29F	A	ic50=5nM
4bud	29F	C	ic50=5nM
4uvu	U1T	B	ic50=1200nM
4uvu	U1T	A	ic50=1200nM
5akw	NKI	A	ic50=410nM
5akw	NKI	B	ic50=410nM
5al2	O53	B	ic50=360nM
5al2	O53	A	ic50=360nM
4bs4	A64	A	ic50=72nM
4bs4	A64	B	ic50=72nM
5al3	TGW	B	ic50=11000nM
5al3	TGW	A	ic50=11000nM
4bus	32F	B	ic50=176nM
4bus	32F	A	ic50=176nM
3kr8	XAV	A	Kd=8nM
3kr8	XAV	C	Kd=8nM
4m7b	28C	A	ic50=200nM
4m7b	28C	C	ic50=200nM
5al1	GN5	A	ic50=53000nM
5al1	GN5	B	ic50=53000nM
4buu	F38	A	ic50=56nM
4buu	F38	B	ic50=56nM
4bu9	08C	B	ic50=9nM
4bu9	08C	A	ic50=9nM
4bu6	RGK	B	ic50=73nM
4bu6	RGK	A	ic50=73nM
